year,stand,species,trap,filledseeds,emptyseeds,cones,conefilledseeds,coneemptyseeds,totconeseeds
2009,AX15,ACGL,2,0,0,0,NA,NA,0
2009,AX15,ALRU,2,0,0,0,NA,NA,0
2009,AX15,CANO,2,0,0,0,NA,NA,0
2009,AX15,PICO,2,0,0,0,NA,NA,0
2009,AX15,PIEN,2,0,0,0,NA,NA,0
2009,AX15,PIMO,2,0,0,0,NA,NA,0
2009,AX15,PISI,2,0,0,0,NA,NA,0
2009,AX15,PSME,2,0,0,0,NA,NA,0
2009,AX15,TABR,2,0,0,0,NA,NA,0
2009,AX15,THPL,2,1,1,2,NA,NA,1
2009,AX15,TSHE,2,1,2,3,NA,NA,0
2009,AX15,TSME,2,0,0,0,NA,NA,0
2009,AX15,ABAM,3,0,0,0,NA,NA,0
2009,AX15,ABGR,3,0,0,0,NA,NA,0
2009,AX15,ABLA,3,0,0,0,NA,NA,0
2009,AX15,ABPR,3,0,0,0,NA,NA,0
2009,AX15,ACGL,3,0,0,0,NA,NA,0
2009,AX15,ALRU,3,0,0,0,NA,NA,0
2009,AX15,CANO,3,0,0,0,NA,NA,0
2009,AX15,PICO,3,0,0,0,NA,NA,0
2009,AX15,PIEN,3,0,0,0,NA,NA,0
2009,AX15,PIMO,3,0,0,0,NA,NA,0
2009,AX15,PISI,3,0,0,0,NA,NA,0
2009,AX15,PSME,3,0,0,0,NA,NA,0
2009,AX15,TABR,3,0,0,0,NA,NA,0
2009,AX15,THPL,3,1,0,0,NA,NA,0
2009,AX15,TSHE,3,13,25,2,NA,NA,0
2009,AX15,TSME,3,0,0,0,NA,NA,0
2009,AX15,ABAM,4,0,0,0,NA,NA,0
2009,AX15,ABGR,4,0,0,0,NA,NA,0
2009,AX15,ABLA,4,0,0,0,NA,NA,0
2009,AX15,ABPR,4,0,0,0,NA,NA,0
2009,AX15,ACGL,4,0,0,0,NA,NA,0
2009,AX15,ALRU,4,0,0,0,NA,NA,0
2009,AX15,CANO,4,0,0,0,NA,NA,0
2009,AX15,PICO,4,0,0,0,NA,NA,0
2009,AX15,PIEN,4,0,0,0,NA,NA,0
2009,AX15,PIMO,4,0,0,0,NA,NA,0
2009,AX15,PISI,4,0,0,0,NA,NA,0
2009,AX15,PSME,4,0,0,0,NA,NA,0
2009,AX15,TABR,4,0,0,0,NA,NA,0
2009,AX15,THPL,4,1,0,0,NA,NA,0
2009,AX15,TSHE,4,18,12,17,NA,NA,0
2009,AX15,TSME,4,0,0,0,NA,NA,0
2009,AX15,ABAM,5,0,0,0,NA,NA,0
2009,AX15,ABGR,5,0,0,0,NA,NA,0
2009,AX15,ABLA,5,0,0,0,NA,NA,0
2009,AX15,ABPR,5,0,0,0,NA,NA,0
2009,AX15,ACGL,5,0,0,0,NA,NA,0
2009,AX15,ALRU,5,0,0,0,NA,NA,0
2009,AX15,CANO,5,0,0,0,NA,NA,0
2009,AX15,PICO,5,0,0,0,NA,NA,0
2009,AX15,PIEN,5,0,0,0,NA,NA,0
2009,AX15,PIMO,5,0,0,0,NA,NA,0
2009,AX15,PISI,5,0,0,0,NA,NA,0
2009,AX15,PSME,5,0,0,0,NA,NA,0
2009,AX15,TABR,5,0,0,0,NA,NA,0
2009,AX15,THPL,5,0,0,0,NA,NA,0
2009,AX15,TSHE,5,2,16,10,NA,NA,6
2009,AX15,TSME,5,0,0,0,NA,NA,0
2009,AX15,ABAM,6,0,0,0,NA,NA,0
2009,AX15,ABGR,6,0,0,0,NA,NA,0
2009,AX15,ABLA,6,0,0,0,NA,NA,0
2009,AX15,ABPR,6,0,0,0,NA,NA,0
2009,AX15,ACGL,6,0,0,0,NA,NA,0
2009,AX15,ALRU,6,0,0,0,NA,NA,0
2009,AX15,CANO,6,0,0,0,NA,NA,0
2009,AX15,PICO,6,0,0,0,NA,NA,0
2009,AX15,PIEN,6,0,0,0,NA,NA,0
2009,AX15,PIMO,6,0,0,0,NA,NA,0
2009,AX15,PISI,6,0,0,0,NA,NA,0
2009,AX15,PSME,6,0,1,0,NA,NA,0
2009,AX15,TABR,6,0,0,0,NA,NA,0
2009,AX15,THPL,6,0,0,0,NA,NA,0
2009,AX15,TSHE,6,2,4,10,NA,NA,8
2009,AX15,TSME,6,0,0,0,NA,NA,0
2009,TB13,ABAM,1,0,0,0,NA,NA,0
2009,TB13,ABGR,1,0,0,0,NA,NA,0
2009,TB13,ABLA,1,0,0,0,NA,NA,0
2009,TB13,ABPR,1,0,0,0,NA,NA,0
2009,TB13,ACGL,1,0,0,0,NA,NA,0
2009,TB13,ALRU,1,0,0,0,NA,NA,0
2009,TB13,CANO,1,0,0,0,NA,NA,0
2009,TB13,PICO,1,0,0,0,NA,NA,0
2009,TB13,PIEN,1,0,0,0,NA,NA,0
2009,TB13,PIMO,1,0,0,0,NA,NA,0
2009,TB13,PISI,1,0,0,0,NA,NA,0
2009,TB13,PSME,1,2,0,1,NA,NA,0
2009,TB13,TABR,1,0,0,0,NA,NA,0
2009,TB13,THPL,1,1,0,2,NA,NA,0
2009,TB13,TSHE,1,14,19,1,NA,NA,0
2009,TB13,TSME,1,0,0,0,NA,NA,0
2009,TB13,ABAM,2,0,0,0,NA,NA,0
2009,TB13,ABGR,2,0,0,0,NA,NA,0
2009,TB13,ABLA,2,0,0,0,NA,NA,0
2009,TB13,ABPR,2,0,0,0,NA,NA,0
2009,TB13,ACGL,2,0,0,0,NA,NA,0
2009,TB13,ALRU,2,0,0,0,NA,NA,0
2009,TB13,CANO,2,0,0,0,NA,NA,0
2009,TB13,PICO,2,0,0,0,NA,NA,0
2009,TB13,PIEN,2,0,0,0,NA,NA,0
2009,TB13,PIMO,2,0,0,0,NA,NA,0
2009,TB13,PISI,2,0,0,0,NA,NA,0
2009,TB13,PSME,2,2,0,0,NA,NA,0
2009,TB13,TABR,2,0,0,0,NA,NA,0
2009,TB13,THPL,2,4,0,1,NA,NA,0
2009,TB13,TSHE,2,19,28,3,NA,NA,0
2009,TB13,TSME,2,0,0,0,NA,NA,0
2009,TB13,ABAM,3,0,0,0,NA,NA,0
2009,TB13,ABGR,3,0,0,0,NA,NA,0
2009,TB13,ABLA,3,0,0,0,NA,NA,0
2009,TB13,ABPR,3,0,0,0,NA,NA,0
2009,TB13,ACGL,3,0,0,0,NA,NA,0
2009,TB13,ALRU,3,0,0,0,NA,NA,0
2009,TB13,CANO,3,0,0,0,NA,NA,0
2009,TB13,PICO,3,0,0,0,NA,NA,0
2009,TB13,PIEN,3,0,0,0,NA,NA,0
2009,TB13,PIMO,3,0,0,0,NA,NA,0
2009,TB13,PISI,3,0,0,0,NA,NA,0
2009,TB13,PSME,3,7,0,0,NA,NA,0
2009,TB13,TABR,3,0,0,0,NA,NA,0
2009,TB13,THPL,3,3,1,0,NA,NA,0
2009,TB13,TSHE,3,14,24,2,NA,NA,0
2009,TB13,TSME,3,0,0,0,NA,NA,0
2009,TB13,ABAM,4,0,0,0,NA,NA,0
2009,TB13,ABGR,4,0,0,0,NA,NA,0
2009,TB13,ABLA,4,0,0,0,NA,NA,0
2009,TB13,ABPR,4,0,0,0,NA,NA,0
2009,TB13,ACGL,4,0,0,0,NA,NA,0
2009,TB13,ALRU,4,0,0,0,NA,NA,0
2009,TB13,CANO,4,0,0,0,NA,NA,0
2009,TB13,PICO,4,0,0,0,NA,NA,0
2009,TB13,PIEN,4,0,0,0,NA,NA,0
2009,TB13,PIMO,4,0,0,0,NA,NA,0
2009,TB13,PISI,4,0,0,0,NA,NA,0
2009,TB13,PSME,4,1,2,2,NA,NA,0
2009,TB13,TABR,4,0,0,0,NA,NA,0
2009,TB13,THPL,4,4,0,6,NA,NA,0
2009,TB13,TSHE,4,12,9,2,NA,NA,0
2009,TB13,TSME,4,0,0,0,NA,NA,0
2009,TB13,ABAM,5,0,0,0,NA,NA,0
2009,TB13,ABGR,5,0,0,0,NA,NA,0
2009,TB13,ABLA,5,0,0,0,NA,NA,0
2009,TB13,ABPR,5,0,0,0,NA,NA,0
2009,TB13,ACGL,5,0,0,0,NA,NA,0
2009,TB13,ALRU,5,0,0,0,NA,NA,0
2009,TB13,CANO,5,0,0,0,NA,NA,0
2009,TB13,PICO,5,0,0,0,NA,NA,0
2009,TB13,PIEN,5,0,0,0,NA,NA,0
2009,TB13,PIMO,5,0,0,0,NA,NA,0
2009,TB13,PISI,5,0,0,0,NA,NA,0
2009,TB13,PSME,5,1,2,0,NA,NA,0
2009,TB13,TABR,5,0,0,0,NA,NA,0
2009,TB13,THPL,5,4,2,19,NA,NA,0
2009,TB13,TSHE,5,16,28,5,NA,NA,0
2009,TB13,TSME,5,0,0,0,NA,NA,0
2009,TB13,ABAM,6,0,0,0,NA,NA,0
2009,TB13,ABGR,6,0,0,0,NA,NA,0
2009,TB13,ABLA,6,0,0,0,NA,NA,0
2009,TB13,ABPR,6,0,0,0,NA,NA,0
2009,TB13,ACGL,6,0,0,0,NA,NA,0
2009,TB13,ALRU,6,0,0,0,NA,NA,0
2009,TB13,CANO,6,0,0,0,NA,NA,0
2009,TB13,PICO,6,0,0,0,NA,NA,0
2009,TB13,PIEN,6,0,0,0,NA,NA,0
2009,TB13,PIMO,6,0,0,0,NA,NA,0
2009,TB13,PISI,6,0,0,0,NA,NA,0
2009,TB13,PSME,6,2,0,0,NA,NA,0
2009,TB13,TABR,6,0,0,0,NA,NA,0
2009,TB13,THPL,6,14,1,76,NA,NA,0
2009,TB13,TSHE,6,46,39,16,NA,NA,0
2009,TB13,TSME,6,0,0,0,NA,NA,0
2009,TO04,ABAM,1,0,0,0,NA,NA,0
2009,TO04,ABGR,1,0,0,0,NA,NA,0
2009,TO04,ABLA,1,0,0,0,NA,NA,0
2009,TO04,ABPR,1,0,0,0,NA,NA,0
2009,TO04,ACGL,1,0,0,0,NA,NA,0
2009,TO04,ALRU,1,0,0,0,NA,NA,0
2009,TO04,CANO,1,0,0,0,NA,NA,0
2009,TO04,PICO,1,0,0,0,NA,NA,0
2009,TO04,PIEN,1,0,0,0,NA,NA,0
2009,TO04,PIMO,1,0,0,0,NA,NA,0
2009,TO04,PISI,1,0,0,0,NA,NA,0
2009,TO04,PSME,1,1,3,0,NA,NA,0
2009,TO04,TABR,1,0,0,0,NA,NA,0
2009,TO04,THPL,1,17,0,1,NA,NA,0
2009,TO04,TSHE,1,29,91,8,NA,NA,0
2009,TO04,TSME,1,0,0,0,NA,NA,0
2009,TO04,ABAM,2,0,0,0,NA,NA,0
2009,TO04,ABGR,2,0,0,0,NA,NA,0
2009,TO04,ABLA,2,0,0,0,NA,NA,0
2009,TO04,ABPR,2,0,0,0,NA,NA,0
2009,TO04,ACGL,2,0,0,0,NA,NA,0
2009,TO04,ALRU,2,0,0,0,NA,NA,0
2009,TO04,CANO,2,0,0,0,NA,NA,0
2009,TO04,PICO,2,0,0,0,NA,NA,0
2009,TO04,PIEN,2,0,0,0,NA,NA,0
2009,TO04,PIMO,2,0,0,0,NA,NA,0
2009,TO04,PISI,2,0,0,0,NA,NA,0
2009,TO04,PSME,2,2,0,0,NA,NA,0
2009,TO04,TABR,2,0,0,0,NA,NA,0
2009,TO04,THPL,2,18,2,9,NA,NA,0
2009,TO04,TSHE,2,80,95,54,NA,NA,61
2009,TO04,TSME,2,0,0,0,NA,NA,0
2009,TO04,ABAM,3,0,0,0,NA,NA,0
2009,TO04,ABGR,3,0,0,0,NA,NA,0
2009,TO04,ABLA,3,0,0,0,NA,NA,0
2009,TO04,ABPR,3,0,0,0,NA,NA,0
2009,TO04,ACGL,3,0,0,0,NA,NA,0
2009,TO04,ALRU,3,0,0,0,NA,NA,0
2009,TO04,CANO,3,0,0,0,NA,NA,0
2009,TO04,PICO,3,0,0,0,NA,NA,0
2009,TO04,PIEN,3,0,0,0,NA,NA,0
2009,TO04,PIMO,3,0,0,0,NA,NA,0
2009,TO04,PISI,3,0,0,0,NA,NA,0
2009,TO04,PSME,3,0,0,0,NA,NA,0
2009,TO04,TABR,3,0,0,0,NA,NA,0
2009,TO04,THPL,3,17,0,9,NA,NA,0
2009,TO04,TSHE,3,28,77,14,NA,NA,0
2009,TO04,TSME,3,0,0,0,NA,NA,0
2009,TO04,ABAM,4,0,0,0,NA,NA,0
2009,TO04,ABGR,4,0,0,0,NA,NA,0
2009,TO04,ABLA,4,0,0,0,NA,NA,0
2009,TO04,ABPR,4,0,0,0,NA,NA,0
2009,TO04,ACGL,4,0,0,0,NA,NA,0
2009,TO04,ALRU,4,0,0,0,NA,NA,0
2009,TO04,CANO,4,0,0,0,NA,NA,0
2009,TO04,PICO,4,0,0,0,NA,NA,0
2009,TO04,PIEN,4,0,0,0,NA,NA,0
2009,TO04,PIMO,4,0,0,0,NA,NA,0
2009,TO04,PISI,4,0,0,0,NA,NA,0
2009,TO04,PSME,4,4,0,0,NA,NA,0
2009,TO04,TABR,4,0,0,0,NA,NA,0
2009,TO04,THPL,4,23,1,19,NA,NA,0
2009,TO04,TSHE,4,23,37,7,NA,NA,0
2009,TO04,TSME,4,0,0,0,NA,NA,0
2009,TO04,ABAM,5,0,0,0,NA,NA,0
2009,TO04,ABGR,5,0,0,0,NA,NA,0
2009,TO04,ABLA,5,0,0,0,NA,NA,0
2009,TO04,ABPR,5,0,0,0,NA,NA,0
2009,TO04,ACGL,5,0,0,0,NA,NA,0
2009,TO04,ALRU,5,0,0,0,NA,NA,0
2009,TO04,CANO,5,0,0,0,NA,NA,0
2009,TO04,PICO,5,0,0,0,NA,NA,0
2009,TO04,PIEN,5,0,0,0,NA,NA,0
2009,TO04,PIMO,5,0,0,0,NA,NA,0
2009,TO04,PISI,5,0,0,0,NA,NA,0
2009,TO04,PSME,5,2,0,0,NA,NA,0
2009,TO04,TABR,5,0,0,0,NA,NA,0
2009,TO04,THPL,5,36,1,67,NA,NA,0
2009,TO04,TSHE,5,19,38,2,NA,NA,0
2009,TO04,TSME,5,0,0,0,NA,NA,0
2009,TO04,ABAM,6,0,0,0,NA,NA,0
2009,TO04,ABGR,6,0,0,0,NA,NA,0
2009,TO04,ABLA,6,0,0,0,NA,NA,0
2009,TO04,ABPR,6,0,0,0,NA,NA,0
2009,TO04,ACGL,6,0,0,0,NA,NA,0
2009,TO04,ALRU,6,0,0,0,NA,NA,0
2009,TO04,CANO,6,0,0,0,NA,NA,0
2009,TO04,PICO,6,0,0,0,NA,NA,0
2009,TO04,PIEN,6,0,0,0,NA,NA,0
2009,TO04,PIMO,6,0,0,0,NA,NA,0
2009,TO04,PISI,6,0,0,0,NA,NA,0
2009,TO04,PSME,6,1,1,0,NA,NA,0
2009,TO04,TABR,6,0,0,0,NA,NA,0
2009,TO04,THPL,6,37,0,58,NA,NA,0
2009,TO04,TSHE,6,17,37,0,NA,NA,0
2009,TO04,TSME,6,0,0,0,NA,NA,0
2010,AB08,ABAM,1,1,0,0,NA,NA,0
2010,AB08,ABGR,1,0,0,0,NA,NA,0
2010,AB08,ABLA,1,0,0,0,NA,NA,0
2010,AB08,ABPR,1,0,0,0,NA,NA,0
2010,AB08,ACGL,1,0,0,0,NA,NA,0
2010,AB08,ALRU,1,0,0,0,NA,NA,0
2010,AB08,CANO,1,0,0,0,NA,NA,0
2010,AB08,PICO,1,0,0,0,NA,NA,0
2010,AB08,PIEN,1,0,0,0,NA,NA,0
2010,AB08,PIMO,1,0,0,0,NA,NA,0
2010,AB08,PISI,1,0,0,0,NA,NA,0
2010,AB08,PSME,1,2,0,0,NA,NA,0
2010,AB08,TABR,1,0,0,0,NA,NA,0
2010,AB08,THPL,1,5,0,0,NA,NA,0
2010,AB08,TSHE,1,468,83,5,NA,NA,5
2010,AB08,TSME,1,0,0,0,NA,NA,0
2010,AB08,ABAM,2,1,0,0,NA,NA,0
2010,AB08,ABGR,2,0,0,0,NA,NA,0
2010,AB08,ABLA,2,0,0,0,NA,NA,0
2010,AB08,ABPR,2,0,0,0,NA,NA,0
2010,AB08,ACGL,2,0,0,0,NA,NA,0
2010,AB08,ALRU,2,0,0,0,NA,NA,0
2010,AB08,CANO,2,0,0,0,NA,NA,0
2010,AB08,PICO,2,0,0,0,NA,NA,0
2010,AB08,PIEN,2,0,0,0,NA,NA,0
2010,AB08,PIMO,2,0,0,0,NA,NA,0
2010,AB08,PISI,2,0,0,0,NA,NA,0
2010,AB08,PSME,2,1,0,0,NA,NA,0
2010,AB08,TABR,2,0,0,0,NA,NA,0
2010,AB08,THPL,2,10,0,0,NA,NA,0
2010,AB08,TSHE,2,372,29,8,NA,NA,5
2010,AB08,TSME,2,0,0,0,NA,NA,0
2010,AB08,ABAM,3,0,0,0,NA,NA,0
2010,AB08,ABGR,3,0,0,0,NA,NA,0
2010,AB08,ABLA,3,0,0,0,NA,NA,0
2010,AB08,ABPR,3,0,0,0,NA,NA,0
2010,AB08,ACGL,3,0,0,0,NA,NA,0
2010,AB08,ALRU,3,0,0,0,NA,NA,0
2010,AB08,CANO,3,0,0,0,NA,NA,0
2010,AB08,PICO,3,0,0,0,NA,NA,0
2010,AB08,PIEN,3,0,0,0,NA,NA,0
2010,AB08,PIMO,3,0,0,0,NA,NA,0
2010,AB08,PISI,3,0,0,0,NA,NA,0
2010,AB08,PSME,3,2,1,0,NA,NA,0
2010,AB08,TABR,3,0,0,0,NA,NA,0
2010,AB08,THPL,3,16,0,0,NA,NA,0
2010,AB08,TSHE,3,430,74,1,NA,NA,0
2010,AB08,TSME,3,0,0,0,NA,NA,0
2010,AB08,ABAM,4,0,0,0,NA,NA,0
2010,AB08,ABGR,4,0,0,0,NA,NA,0
2010,AB08,ABLA,4,0,0,0,NA,NA,0
2010,AB08,ABPR,4,0,0,0,NA,NA,0
2010,AB08,ACGL,4,0,0,0,NA,NA,0
2010,AB08,ALRU,4,0,0,0,NA,NA,0
2010,AB08,CANO,4,0,0,0,NA,NA,0
2010,AB08,PICO,4,0,0,0,NA,NA,0
2010,AB08,PIEN,4,0,0,0,NA,NA,0
2010,AB08,PIMO,4,0,0,0,NA,NA,0
2010,AB08,PISI,4,0,0,0,NA,NA,0
2010,AB08,PSME,4,3,1,0,NA,NA,0
2010,AB08,TABR,4,0,0,0,NA,NA,0
2010,AB08,THPL,4,9,0,0,NA,NA,0
2010,AB08,TSHE,4,363,88,5,NA,NA,2
2010,AB08,TSME,4,0,0,0,NA,NA,0
2010,AB08,ABAM,5,2,0,0,NA,NA,0
2010,AB08,ABGR,5,0,0,0,NA,NA,0
2010,AB08,ABLA,5,0,0,0,NA,NA,0
2010,AB08,ABPR,5,0,0,0,NA,NA,0
2010,AB08,ACGL,5,0,0,0,NA,NA,0
2010,AB08,ALRU,5,0,0,0,NA,NA,0
2010,AB08,CANO,5,0,0,0,NA,NA,0
2010,AB08,PICO,5,0,0,0,NA,NA,0
2010,AB08,PIEN,5,0,0,0,NA,NA,0
2010,AB08,PIMO,5,0,0,0,NA,NA,0
2010,AB08,PISI,5,0,0,0,NA,NA,0
2010,AB08,PSME,5,1,0,0,NA,NA,0
2010,AB08,TABR,5,0,0,0,NA,NA,0
2010,AB08,THPL,5,22,0,0,NA,NA,0
2010,AB08,TSHE,5,550,47,5,NA,NA,0
2010,AB08,TSME,5,0,0,0,NA,NA,0
2010,AB08,ABAM,6,0,0,0,NA,NA,0
2010,AB08,ABGR,6,0,0,0,NA,NA,0
2010,AB08,ABLA,6,0,0,0,NA,NA,0
2010,AB08,ABPR,6,0,0,0,NA,NA,0
2010,AB08,ACGL,6,0,0,0,NA,NA,0
2010,AB08,ALRU,6,0,0,0,NA,NA,0
2010,AB08,CANO,6,0,0,0,NA,NA,0
2010,AB08,PICO,6,0,0,0,NA,NA,0
2010,AB08,PIEN,6,0,0,0,NA,NA,0
2010,AB08,PIMO,6,0,0,0,NA,NA,0
2010,AB08,PISI,6,0,0,0,NA,NA,0
2010,AB08,PSME,6,8,0,0,NA,NA,0
2010,AB08,TABR,6,0,0,0,NA,NA,0
2010,AB08,THPL,6,16,0,2,NA,NA,0
2010,AB08,TSHE,6,503,112,20,NA,NA,4
2010,AB08,TSME,6,0,0,0,NA,NA,0
2010,AE10,ABAM,1,2,4,0,NA,NA,0
2010,AE10,ABGR,1,0,0,0,NA,NA,0
2010,AE10,ABLA,1,0,0,0,NA,NA,0
2010,AE10,ABPR,1,1,0,0,NA,NA,0
2010,AE10,ACGL,1,0,0,0,NA,NA,0
2010,AE10,ALRU,1,0,0,0,NA,NA,0
2010,AE10,CANO,1,0,0,0,NA,NA,0
2010,AE10,PICO,1,0,0,0,NA,NA,0
2010,AE10,PIEN,1,0,0,0,NA,NA,0
2010,AE10,PIMO,1,0,0,0,NA,NA,0
2010,AE10,PISI,1,0,0,0,NA,NA,0
2010,AE10,PSME,1,0,0,0,NA,NA,0
2010,AE10,TABR,1,0,0,0,NA,NA,0
2010,AE10,THPL,1,0,0,0,NA,NA,0
2010,AE10,TSHE,1,0,0,0,NA,NA,0
2010,AE10,TSME,1,5,0,0,NA,NA,0
2010,AE10,ABAM,2,0,1,0,NA,NA,0
2010,AE10,ABGR,2,0,0,0,NA,NA,0
2010,AE10,ABLA,2,0,0,0,NA,NA,0
2010,AE10,ABPR,2,0,2,0,NA,NA,0
2010,AE10,ACGL,2,0,0,0,NA,NA,0
2010,AE10,ALRU,2,0,0,0,NA,NA,0
2010,AE10,CANO,2,0,0,1,NA,NA,0
2010,AE10,PICO,2,0,0,0,NA,NA,0
2010,AE10,PIEN,2,0,0,0,NA,NA,0
2010,AE10,PIMO,2,0,0,0,NA,NA,0
2010,AE10,PISI,2,0,0,0,NA,NA,0
2010,AE10,PSME,2,0,0,0,NA,NA,0
2010,AE10,TABR,2,0,0,0,NA,NA,0
2010,AE10,THPL,2,0,0,0,NA,NA,0
2010,AE10,TSHE,2,0,0,0,NA,NA,0
2010,AE10,TSME,2,3,0,0,NA,NA,0
2010,AE10,ABAM,3,0,6,0,NA,NA,0
2010,AE10,ABGR,3,0,0,0,NA,NA,0
2010,AE10,ABLA,3,0,0,0,NA,NA,0
2010,AE10,ABPR,3,1,0,0,NA,NA,0
2010,AE10,ACGL,3,0,0,0,NA,NA,0
2010,AE10,ALRU,3,0,0,0,NA,NA,0
2010,AE10,CANO,3,1,0,0,NA,NA,0
2010,AE10,PICO,3,0,0,0,NA,NA,0
2010,AE10,PIEN,3,0,0,0,NA,NA,0
2010,AE10,PIMO,3,0,0,0,NA,NA,0
2010,AE10,PISI,3,0,0,0,NA,NA,0
2010,AE10,PSME,3,0,0,0,NA,NA,0
2010,AE10,TABR,3,0,0,0,NA,NA,0
2010,AE10,THPL,3,0,0,0,NA,NA,0
2010,AE10,TSHE,3,0,0,0,NA,NA,0
2010,AE10,TSME,3,2,0,0,NA,NA,0
2010,AE10,ABAM,4,1,4,0,NA,NA,0
2010,AE10,ABGR,4,0,0,0,NA,NA,0
2010,AE10,ABLA,4,0,0,0,NA,NA,0
2010,AE10,ABPR,4,0,0,0,NA,NA,0
2010,AE10,ACGL,4,0,0,0,NA,NA,0
2010,AE10,ALRU,4,0,0,0,NA,NA,0
2010,AE10,CANO,4,2,0,0,NA,NA,0
2010,AE10,PICO,4,0,0,0,NA,NA,0
2010,AE10,PIEN,4,0,0,0,NA,NA,0
2010,AE10,PIMO,4,0,0,0,NA,NA,0
2010,AE10,PISI,4,0,0,0,NA,NA,0
2010,AE10,PSME,4,0,0,0,NA,NA,0
2010,AE10,TABR,4,0,0,0,NA,NA,0
2010,AE10,THPL,4,0,0,0,NA,NA,0
2010,AE10,TSHE,4,0,0,0,NA,NA,0
2010,AE10,TSME,4,2,1,0,NA,NA,0
2010,AE10,ABAM,5,1,2,0,NA,NA,0
2010,AE10,ABGR,5,0,0,0,NA,NA,0
2010,AE10,ABLA,5,0,0,0,NA,NA,0
2010,AE10,ABPR,5,1,0,0,NA,NA,0
2010,AE10,ACGL,5,0,0,0,NA,NA,0
2010,AE10,ALRU,5,0,0,0,NA,NA,0
2010,AE10,CANO,5,0,0,0,NA,NA,0
2010,AE10,PICO,5,0,0,0,NA,NA,0
2010,AE10,PIEN,5,0,0,0,NA,NA,0
2010,AE10,PIMO,5,0,0,0,NA,NA,0
2010,AE10,PISI,5,0,0,0,NA,NA,0
2010,AE10,PSME,5,0,0,0,NA,NA,0
2010,AE10,TABR,5,0,0,0,NA,NA,0
2010,AE10,THPL,5,0,0,0,NA,NA,0
2010,AE10,TSHE,5,0,0,0,NA,NA,0
2010,AE10,TSME,5,4,0,0,NA,NA,0
2010,AE10,ABAM,6,1,0,0,NA,NA,0
2010,AE10,ABGR,6,0,0,0,NA,NA,0
2010,AE10,ABLA,6,0,0,0,NA,NA,0
2010,AE10,ABPR,6,1,0,0,NA,NA,0
2010,AE10,ACGL,6,0,0,0,NA,NA,0
2010,AE10,ALRU,6,0,0,0,NA,NA,0
2010,AE10,CANO,6,0,0,0,NA,NA,0
2010,AE10,PICO,6,0,0,0,NA,NA,0
2010,AE10,PIEN,6,0,0,0,NA,NA,0
2010,AE10,PIMO,6,0,0,0,NA,NA,0
2010,AE10,PISI,6,0,0,0,NA,NA,0
2010,AE10,PSME,6,0,0,0,NA,NA,0
2010,AE10,TABR,6,0,0,0,NA,NA,0
2010,AE10,THPL,6,0,0,0,NA,NA,0
2010,AE10,TSHE,6,0,0,0,NA,NA,0
2010,AE10,TSME,6,2,1,0,NA,NA,0
2010,AG05,ABAM,1,35,13,0,NA,NA,0
2010,AG05,ABGR,1,0,0,0,NA,NA,0
2010,AG05,ABLA,1,0,0,0,NA,NA,0
2010,AG05,ABPR,1,3,2,0,NA,NA,0
2010,AG05,ACGL,1,0,0,0,NA,NA,0
2010,AG05,ALRU,1,0,0,0,NA,NA,0
2010,AG05,CANO,1,0,0,0,NA,NA,0
2010,AG05,PICO,1,0,0,0,NA,NA,0
2010,AG05,PIEN,1,0,0,0,NA,NA,0
2010,AG05,PIMO,1,0,0,0,NA,NA,0
2010,AG05,PISI,1,0,0,0,NA,NA,0
2010,AG05,PSME,1,0,0,0,NA,NA,0
2010,AG05,TABR,1,0,0,0,NA,NA,0
2010,AG05,THPL,1,24,6,4,NA,NA,0
2010,AG05,TSHE,1,64,48,0,NA,NA,0
2010,AG05,TSME,1,0,0,0,NA,NA,0
2010,AG05,ABAM,2,13,12,0,NA,NA,0
2010,AG05,ABGR,2,0,0,0,NA,NA,0
2010,AG05,ABLA,2,0,0,0,NA,NA,0
2010,AG05,ABPR,2,5,4,0,NA,NA,0
2010,AG05,ACGL,2,0,0,0,NA,NA,0
2010,AG05,ALRU,2,0,0,0,NA,NA,0
2010,AG05,CANO,2,0,0,0,NA,NA,0
2010,AG05,PICO,2,0,0,0,NA,NA,0
2010,AG05,PIEN,2,0,0,0,NA,NA,0
2010,AG05,PIMO,2,0,0,0,NA,NA,0
2010,AG05,PISI,2,0,0,0,NA,NA,0
2010,AG05,PSME,2,5,1,0,NA,NA,0
2010,AG05,TABR,2,0,0,0,NA,NA,0
2010,AG05,THPL,2,18,7,4,NA,NA,3
2010,AG05,TSHE,2,91,56,0,NA,NA,0
2010,AG05,TSME,2,0,0,0,NA,NA,0
2010,AG05,ABAM,3,12,5,0,NA,NA,0
2010,AG05,ABGR,3,0,0,0,NA,NA,0
2010,AG05,ABLA,3,0,0,0,NA,NA,0
2010,AG05,ABPR,3,1,2,0,NA,NA,0
2010,AG05,ACGL,3,0,0,0,NA,NA,0
2010,AG05,ALRU,3,0,0,0,NA,NA,0
2010,AG05,CANO,3,0,0,0,NA,NA,0
2010,AG05,PICO,3,0,0,0,NA,NA,0
2010,AG05,PIEN,3,0,0,0,NA,NA,0
2010,AG05,PIMO,3,0,0,0,NA,NA,0
2010,AG05,PISI,3,0,0,0,NA,NA,0
2010,AG05,PSME,3,3,0,0,NA,NA,0
2010,AG05,TABR,3,0,0,0,NA,NA,0
2010,AG05,THPL,3,13,6,7,NA,NA,10
